question,pmid,adaptation,sent_id,source,target,operation,umls_jargon_present,umls_jargon_count,umls_jargon_density,warning_present,warning_count,warning_categories,numerical_present,numerical_count,numerical_density
21,32328842,adaptation1,1,"Purpose: The aim of the study was to determine which diagnostic modality [Computerized Tomography (CT), Magnetic Resonance Imaging (MRI), or ultrasound (US)] is more precise in terms of sensitivity and specificity in diagnosing inguinal hernia and sub-type of inguinal hernia (direct or indirect).","We aimed to find which diagnostic tool (CT, MRI, or ultrasound) is more accurate for detection and no detection in diagnosing a hernia (bulging of organs) in the groin area and sub-type (direct or indirect; based on location within the groin).",Substitution,True,6,0.1395,False,0,,False,0,0.0
21,32328842,adaptation1,2,Results: Bubble charts depicting the size of each patient cohort and percentual range for both sensitivity and specificity showed that US was better than CT and MRI in diagnosing inguinal hernia.,Results showed that ultrasound was better than CT and MRI in accuracy for detection and no detection in diagnosing a hernia in the groin region.,Generalization,True,2,0.0645,False,0,,False,0,0.0
21,32328842,adaptation1,3,Bubble charts for US and CT depicted high values within the studies that reported sensitivity and specificity in diagnosing type of hernia.,Results showed ultrasound and CT were very accurate for detection and no detection in diagnosing type of hernia.,Generalization,True,1,0.0455,False,0,,False,0,0.0
21,32328842,adaptation1,4,Conclusions: We found that US had the highest sensitivity and specificity.,We found that ultrasound was the most accurate for detection and no detection.,Explanation,False,0,0.0,False,0,,False,0,0.0
21,32328842,adaptation1,5,"However, it must be taken into consideration that performance is highly dependent on the operator's level of expertise.",One must remember that the expertise level of the person using the diagnostic tool can determine how well the tool works.,Explanation,False,0,0.0,False,0,,False,0,0.0
21,32328842,adaptation1,6,"Based on this systematic review, ultrasound may be the preferred imaging modality when physical examination is inconclusive, given that local expertise in performing US examination for hernia disease is adequate.","Based on this review, ultrasound may be the best option when physical exam is uncertain, given that ultrasound is done acceptably at the local level.",Generalization,True,3,0.1,False,0,,False,0,0.0
21,33064426,adaptation1,1,Groin hernias are caused by a defect of the abdominal wall in the groin area and comprise inguinal and femoral hernias.,"Digestive organs (e.g., intestines) coming out through a weak point or tear in the abdomen causes groin hernias and includes inguinal (groin area) and femoral (upper thigh area) hernias.",Explanation,True,1,0.0476,False,0,,False,0,0.0
21,33064426,adaptation1,2,Inguinal hernias are more common in men.,Inguinal hernias happen more in men.,Substitution,False,0,0.0,False,0,,False,0,0.0
21,33064426,adaptation1,3,"Although groin hernias are easily diagnosed on physical examination in men, ultrasonography is often needed in women.","Although groin hernias are easily seen in a physical exam in men, ultrasound is often needed in women.",Substitution,True,1,0.0588,False,0,,False,0,0.0
21,33064426,adaptation1,4,"Ultrasonography is also helpful when a recurrent hernia, surgical complication after repair, or other cause of groin pain (e.g., groin mass, hydrocele) is suspected.","Ultrasound is also helpful when a doctor thinks a hernia has returned, there is a complication after surgery to repair the hernia, or there is another cause of pain (e.g., groin mass, fluid collection in the scrotum).",Explanation,True,4,0.1667,True,1,side_effect,False,0,0.0
21,33064426,adaptation1,5,Magnetic resonance imaging has higher sensitivity and specificity than ultrasonography and is useful for diagnosing occult hernias if clinical suspicion is high despite negative ultrasound findings.,MRI has higher accuracy for detection and no detection than ultrasound and is useful for diagnosing hidden hernias if a doctor thinks it is hernia even if an ultrasound does not show one.,Explanation,True,4,0.1538,False,0,,False,0,0.0
21,33064426,adaptation1,6,"Herniography, which involves injecting contrast media into the hernial sac, may be used in selected patients.",Injecting a substance into the hernia sac to improve visibility in x-rays may be used in some patients.,Substitution,True,1,0.0625,False,0,,False,0,0.0
21,33064426,adaptation1,7,"Becoming familiar with the common types of surgical interventions can help family physicians facilitate postoperative care and assess for complications, including recurrence.","Learning about the common types of surgeries can help family doctors improve care after surgery and look for complications, including the hernia returning.",Substitution,True,2,0.0909,True,1,side_effect,False,0,0.0
21,33064426,adaptation1,8,"Laparoscopic repair is associated with shorter recovery time, earlier resumption of activities of daily living, less pain, and lower recurrence rates than open repair.","Minimally invasive repair has a shorter recovery time, earlier return to daily activities, less pain, and lower return rates than traditional repair.",Substitution,True,3,0.125,False,0,,False,0,0.0
21,33064426,adaptation1,9,Watchful waiting is a reasonable and safe option in men with asymptomatic or minimally symptomatic inguinal hernias.,Men with inguinal hernias and with few to no symptoms can reasonably and safely watch the hernia without treatment unless symptoms appear or change.,Explanation,False,0,0.0,False,0,,False,0,0.0
21,33064426,adaptation1,10,Watchful waiting is not recommended in patients with symptomatic hernias or in nonpregnant women.,Watching without treatment unless symptoms appear or change is not suggested in people with hernias with symptoms or in nonpregnant women.,Explanation,False,0,0.0,True,1,contraindication,False,0,0.0
21,34186459,adaptation1,1,Introduction and importance: A Littre's hernia (LH) is defined by the presence of Meckel's diverticulum (MD) in any kind of hernia sac.,A Littre's hernia (LH) is characterized by Meckel's diverticulum (MD; a pouch on the wall of the lower part of the small intestine present at birth) in any kind of hernia or bulging organ sac.,Explanation,True,1,0.0455,False,0,,False,0,0.0
21,34186459,adaptation1,2,Preoperative diagnosis of LH is a challenge because of its rarity and the absence of specific radiological findings and clinical presentation.,Diagnosing LH before surgery is difficult because it is rare and lacks distinguishing features on x-ray and exam.,Substitution,False,0,0.0,False,0,,False,0,0.0
21,34186459,adaptation1,3,Surgery is the appropriate treatment of complicated LH that is an extremely rare condition with approximately 50 cases reported in the literature over the past 300 years.,"Surgery is the best treatment for inflamed LH, a very rare condition with about 50 cases reported in scientific papers over the past 300 years.",Substitution,False,0,0.0,False,0,,True,1,0.037
21,34186459,adaptation1,4,Case presentation: A 46-year-old Caucasian female was admitted to the Emergency Department with a two-day history of abdominal pain.,A 46-year-old white woman went to the emergency room after two days of stomach pain.,Generalization,True,1,0.0526,False,0,,False,0,0.0
21,34186459,adaptation1,5,Physical examination revealed an irreducible and painfull mass in umbilical region.,Physical exam showed an irreversible and painful lump near the belly button.,Substitution,False,0,0.0,False,0,,False,0,0.0
21,34186459,adaptation1,6,Abdominal computed tomography scan showed the protrusion of greater omentum and small bowel loop through the umbilical ring.,Stomach CT scan showed the tissue that covers the intestines and loop of the small intestine pushing out through the muscle that surrounds the belly button.,Explanation,True,1,0.0556,False,0,,False,0,0.0
21,34186459,adaptation1,7,Laboratory tests were unremarkable.,Lab tests were normal.,Substitution,False,0,0.0,False,0,,False,0,0.0
21,34186459,adaptation1,8,"After diagnosis of strangulated umbilical hernia, the patient underwent exploratory laparotomy: the irreducible umbilical hernial sac was opened with presence of incarcerated and strangulated omentum and uncomplicated MD.","After diagnosis of a hernia near the belly button cutting off blood supply, the patient had abdominal surgery. Doctors opened the irreversible hernia sac and saw tissue that covers the intestines trapped and cut off from blood supply along with uninflamed MD.",Explanation,True,3,0.1071,False,0,,False,0,0.0
21,34186459,adaptation1,9,Resection of incarcerated and ischemic greater omentum alone was performed.,Parts of the tissue that covers the intestines that were trapped or cut off from blood supply and were removed.,Explanation,True,1,0.1,False,0,,False,0,0.0
21,34186459,adaptation1,10,The postoperative course of patient was uneventful.,The patient recovered normally from surgery.,Substitution,False,0,0.0,False,0,,False,0,0.0
